UserID,Gender,Age,Occupation,Zip-code,AvgRating,RatingStd,RatingCount,MinRating,MaxRating,FirstRatingTime,LastRatingTime,ActiveDays,Rating_1_Ratio,Rating_2_Ratio,Rating_3_Ratio,Rating_4_Ratio,Rating_5_Ratio,TopGenre1,TopGenre2,TopGenre3,Gender_Encoded,Occupation_Encoded,Genre_Romance_Count,Genre_Romance_AvgRating,Genre_Mystery_Count,Genre_Mystery_AvgRating,Genre_Children's_Count,Genre_Children's_AvgRating,Genre_Documentary_Count,Genre_Documentary_AvgRating,Genre_Horror_Count,Genre_Horror_AvgRating,Genre_Adventure_Count,Genre_Adventure_AvgRating,Genre_Action_Count,Genre_Action_AvgRating,Genre_Thriller_Count,Genre_Thriller_AvgRating,Genre_Crime_Count,Genre_Crime_AvgRating,Genre_Fantasy_Count,Genre_Fantasy_AvgRating,Genre_Drama_Count,Genre_Drama_AvgRating,Genre_Animation_Count,Genre_Animation_AvgRating,Genre_War_Count,Genre_War_AvgRating,Genre_Musical_Count,Genre_Musical_AvgRating,Genre_Film-Noir_Count,Genre_Film-Noir_AvgRating,Genre_Western_Count,Genre_Western_AvgRating,Genre_Comedy_Count,Genre_Comedy_AvgRating,Genre_Sci-Fi_Count,Genre_Sci-Fi_AvgRating
5913,F,18,0,47901,3.8701298701298703,1.0304655226828994,77,1,5,957356896,957357929,0.011956018518518519,0.025974025974025976,0.05194805194805195,0.2857142857142857,0.2987012987012987,0.33766233766233766,War,Musical,Children's,0,0,17,3.8823529411764706,4,3.25,6,4.5,0,0.0,2,4.0,3,3.3333333333333335,6,3.6666666666666665,20,4.05,12,4.5,1,3.0,42,3.8095238095238093,3,4.333333333333333,3,5.0,3,4.666666666666667,2,4.0,0,0.0,24,3.8333333333333335,5,3.4
5914,M,35,2,91344,3.942857142857143,1.2112914144648688,35,1,5,957332162,957333010,0.009814814814814814,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.2857142857142857,0.42857142857142855,Romance,Mystery,Film-Noir,1,12,3,5.0,2,4.5,0,0.0,0,0.0,1,1.0,1,3.0,8,3.75,15,4.2,21,4.238095238095238,1,3.0,17,3.9411764705882355,0,0.0,1,4.0,0,0.0,6,4.333333333333333,0,0.0,6,3.6666666666666665,2,3.0
5915,M,18,4,58102,3.6888111888111887,1.0518224715196327,286,1,5,957332011,959306454,22.852349537037036,0.03496503496503497,0.1048951048951049,0.23076923076923078,0.3951048951048951,0.23426573426573427,Western,War,Drama,1,15,45,3.977777777777778,7,3.7142857142857144,17,3.0588235294117645,0,0.0,17,3.411764705882353,45,3.022222222222222,119,3.361344537815126,65,3.876923076923077,33,3.9393939393939394,8,3.25,82,4.097560975609756,8,3.75,20,4.1,7,3.2857142857142856,0,0.0,5,4.2,114,3.7280701754385963,47,3.3404255319148937
5916,M,50,20,48230,3.169034090909091,0.8079309429084813,704,1,5,957319836,957461368,1.6381018518518518,0.02556818181818182,0.13920454545454544,0.515625,0.27982954545454547,0.03977272727272727,War,Western,Fantasy,1,13,69,3.3333333333333335,47,2.978723404255319,24,3.0833333333333335,0,0.0,145,2.8620689655172415,52,3.1346153846153846,114,3.1052631578947367,167,3.029940119760479,52,3.3076923076923075,10,3.4,250,3.328,16,2.9375,50,3.46,21,3.2857142857142856,26,3.3076923076923075,29,3.4482758620689653,159,3.352201257861635,111,2.963963963963964
5917,F,50,1,94550,3.9304347826086956,1.0170746571287346,230,1,5,957315089,957678268,4.203460648148148,0.013043478260869565,0.08695652173913043,0.21304347826086956,0.33043478260869563,0.3565217391304348,Western,War,Crime,0,1,36,4.055555555555555,8,3.875,30,3.4,0,0.0,17,3.823529411764706,78,3.8461538461538463,98,4.061224489795919,48,4.0,12,4.25,30,3.566666666666667,52,3.980769230769231,5,3.8,19,4.421052631578948,6,3.8333333333333335,3,3.6666666666666665,6,4.5,77,3.987012987012987,68,3.8676470588235294
5918,M,25,12,55105,4.217391304347826,0.8504823091062897,23,3,5,957314112,982791560,294.8778703703704,0.0,0.0,0.2608695652173913,0.2608695652173913,0.4782608695652174,Animation,Children's,Fantasy,1,4,0,0.0,0,0.0,1,5.0,0,0.0,4,3.75,4,4.5,6,4.333333333333333,6,4.333333333333333,4,4.0,1,5.0,11,4.454545454545454,1,5.0,2,5.0,0,0.0,0,0.0,0,0.0,3,3.6666666666666665,5,4.2
5919,M,18,0,47933,3.125,1.3619246343602935,32,1,5,957312042,957312706,0.0076851851851851855,0.15625,0.1875,0.21875,0.25,0.1875,War,Musical,Comedy,1,0,3,3.0,0,0.0,0,0.0,0,0.0,7,2.7142857142857144,2,3.5,3,1.0,3,2.0,2,2.5,0,0.0,6,3.5,2,3.5,1,5.0,1,4.0,1,2.0,0,0.0,14,3.642857142857143,3,3.3333333333333335
5920,F,25,1,05401,3.923076923076923,0.8564331788387335,143,2,5,957309862,977153335,229.66982638888888,0.0,0.04195804195804196,0.27972027972027974,0.3916083916083916,0.2867132867132867,Western,Drama,Children's,0,1,34,3.8529411764705883,2,3.5,11,4.0,1,4.0,2,3.5,18,3.8333333333333335,30,3.6666666666666665,18,3.7222222222222223,10,3.7,6,4.0,72,4.055555555555555,6,3.6666666666666665,10,3.7,7,3.7142857142857144,1,4.0,1,5.0,61,3.9344262295081966,11,4.0
5921,M,25,6,15146,3.4347826086956523,1.258785550759911,46,1,5,957303971,957304552,0.006724537037037037,0.10869565217391304,0.13043478260869565,0.17391304347826086,0.391304347826087,0.1956521739130435,Adventure,Sci-Fi,Animation,1,17,7,3.2857142857142856,1,2.0,2,2.5,0,0.0,6,4.0,7,4.714285714285714,19,3.8421052631578947,11,3.272727272727273,6,3.3333333333333335,4,4.0,14,3.642857142857143,1,4.0,8,3.625,0,0.0,1,2.0,4,2.5,11,3.0,9,4.333333333333333
5922,M,56,3,94561,3.6103896103896105,1.0020306880119356,231,1,5,957297596,957902540,7.001666666666667,0.03463203463203463,0.09523809523809523,0.27705627705627706,0.41125541125541126,0.18181818181818182,Crime,Animation,Film-Noir,1,14,24,3.625,29,3.6206896551724137,26,3.730769230769231,0,0.0,16,3.4375,22,3.6818181818181817,21,3.761904761904762,28,3.392857142857143,21,4.142857142857143,18,3.611111111111111,100,3.59,13,4.076923076923077,16,3.8125,37,3.4594594594594597,14,3.9285714285714284,7,3.857142857142857,73,3.73972602739726,15,3.6
5923,M,25,7,05401,3.8285714285714287,1.0706159383247373,35,1,5,957295721,1016217405,681.9639351851852,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.34285714285714286,0.3142857142857143,Thriller,Action,Sci-Fi,1,18,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.0,9,4.0,10,4.1,1,4.0,0,0.0,16,3.9375,0,0.0,2,3.5,0,0.0,0,0.0,1,4.0,13,3.4615384615384617,4,4.0
5924,M,35,0,55417,3.5844155844155843,0.9613532040948904,154,1,5,957284286,957292057,0.08994212962962964,0.01948051948051948,0.11688311688311688,0.2857142857142857,0.4155844155844156,0.16233766233766234,Fantasy,Animation,Children's,1,0,12,3.75,2,4.0,1,4.0,0,0.0,8,3.625,43,3.7209302325581395,147,3.5306122448979593,46,3.717391304347826,16,3.6875,2,4.5,31,3.7419354838709675,1,4.0,21,4.0,1,3.0,0,0.0,6,4.0,16,3.5,38,3.3684210526315788
5925,F,25,0,90035-4444,3.8527918781725887,0.9441845754865735,197,1,5,957283518,959813284,29.279699074074074,0.015228426395939087,0.07106598984771574,0.2233502538071066,0.4263959390862944,0.2639593908629442,Film-Noir,Horror,Thriller,0,0,32,3.9375,12,3.5,37,3.7837837837837838,1,4.0,5,4.6,31,3.6451612903225805,25,3.48,13,4.153846153846154,11,3.5454545454545454,10,4.0,76,3.9210526315789473,23,3.6956521739130435,7,3.7142857142857144,36,3.7777777777777777,5,4.8,1,4.0,84,3.9523809523809526,27,3.740740740740741
5926,F,50,7,65712,3.761904761904762,0.6889516513371489,63,2,5,957277735,957278567,0.00962962962962963,0.0,0.015873015873015872,0.3333333333333333,0.5238095238095238,0.12698412698412698,War,Romance,Fantasy,0,18,11,4.090909090909091,2,4.0,0,0.0,0,0.0,2,3.5,21,3.8095238095238093,61,3.7704918032786887,22,3.727272727272727,7,3.2857142857142856,1,4.0,15,3.6,0,0.0,9,4.333333333333333,0,0.0,0,0.0,2,3.5,5,3.8,14,3.7142857142857144
5927,M,35,14,10003,3.6805555555555554,1.0453848369688268,216,1,5,957272034,979852584,261.3489583333333,0.046296296296296294,0.08796296296296297,0.21296296296296297,0.4444444444444444,0.20833333333333334,Horror,Film-Noir,War,1,6,45,3.6666666666666665,5,3.6,4,3.5,1,4.0,1,5.0,3,2.6666666666666665,9,3.4444444444444446,18,3.611111111111111,12,3.9166666666666665,3,3.6666666666666665,137,3.875912408759124,2,3.0,6,4.166666666666667,5,3.0,2,4.5,0,0.0,105,3.4380952380952383,5,3.4
5928,M,45,1,14760,3.4583333333333335,0.9666422105001246,48,1,5,957269304,957270034,0.008449074074074074,0.0625,0.0,0.5,0.2916666666666667,0.14583333333333334,Mystery,Film-Noir,Western,1,1,4,2.75,3,4.666666666666667,0,0.0,0,0.0,1,1.0,4,2.5,6,3.3333333333333335,15,3.2,6,3.8333333333333335,1,3.0,26,3.6538461538461537,0,0.0,0,0.0,2,3.5,3,4.666666666666667,1,4.0,11,3.272727272727273,4,3.25
5929,F,35,0,33607,3.425925925925926,1.2545521128305297,108,1,5,957248588,957249506,0.010625,0.07407407407407407,0.16666666666666666,0.28703703703703703,0.2037037037037037,0.26851851851851855,Romance,Drama,Sci-Fi,0,0,5,4.2,2,1.5,0,0.0,0,0.0,103,3.4174757281553396,5,3.2,16,3.375,25,3.32,2,3.5,0,0.0,6,4.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,12,3.25,18,3.6666666666666665
5930,F,35,17,78681,4.361702127659575,0.8145328343750142,94,1,5,957231548,957234274,0.03155092592592593,0.010638297872340425,0.02127659574468085,0.0851063829787234,0.3617021276595745,0.5212765957446809,Western,Horror,Mystery,0,9,17,4.470588235294118,11,4.818181818181818,10,3.5,0,0.0,1,5.0,4,4.75,13,4.153846153846154,32,4.375,8,4.5,3,4.0,16,4.25,6,3.5,1,4.0,4,4.0,7,4.714285714285714,1,5.0,58,4.448275862068965,5,4.2
5931,F,18,7,94111,3.5584415584415585,0.880990866992306,77,2,5,957226433,957227342,0.010520833333333333,0.0,0.1038961038961039,0.38961038961038963,0.35064935064935066,0.15584415584415584,War,Animation,Film-Noir,0,18,11,3.4545454545454546,0,0.0,9,3.6666666666666665,0,0.0,4,3.25,38,3.5789473684210527,45,3.577777777777778,12,3.8333333333333335,5,3.2,14,3.0714285714285716,19,3.3684210526315788,3,4.0,6,4.5,3,3.0,1,4.0,1,3.0,24,3.6666666666666665,22,3.6363636363636362
5932,M,18,14,90038,3.3333333333333335,1.203858530857692,24,1,5,957224683,957224997,0.0036342592592592594,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,War,Drama,Sci-Fi,1,6,6,3.5,1,2.0,0,0.0,0,0.0,0,0.0,3,3.0,19,3.210526315789474,10,3.4,3,2.6666666666666665,0,0.0,8,3.875,0,0.0,4,4.25,0,0.0,1,2.0,1,1.0,3,2.3333333333333335,5,3.6
5933,M,25,2,98227,4.2439024390243905,0.8596652780262225,41,1,5,957219644,957220736,0.012638888888888889,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.4878048780487805,0.4146341463414634,Animation,Children's,Film-Noir,1,12,6,4.5,0,0.0,1,5.0,0,0.0,1,5.0,5,4.0,9,3.888888888888889,10,4.1,4,4.5,1,4.0,11,4.363636363636363,3,5.0,0,0.0,1,3.0,1,5.0,1,4.0,20,4.3,8,3.5
5934,M,25,14,77075,4.0,0.8709883407113852,30,1,5,957217958,957218889,0.010775462962962962,0.03333333333333333,0.0,0.16666666666666666,0.5333333333333333,0.26666666666666666,Comedy,Romance,Drama,1,6,4,4.25,4,4.0,0,0.0,0,0.0,1,3.0,3,3.6666666666666665,5,4.0,9,3.7777777777777777,6,4.0,1,4.0,18,4.222222222222222,0,0.0,5,4.2,0,0.0,1,4.0,0,0.0,4,4.5,2,4.0
5935,M,18,0,35115,3.5833333333333335,0.7319250547113999,36,2,5,957217459,957218045,0.006782407407407407,0.0,0.08333333333333333,0.3055555555555556,0.5555555555555556,0.05555555555555555,Crime,Action,Drama,1,0,5,3.2,0,0.0,3,3.0,1,3.0,0,0.0,0,0.0,2,4.5,1,4.0,1,5.0,0,0.0,5,4.2,4,3.25,0,0.0,1,2.0,0,0.0,0,0.0,31,3.5161290322580645,1,4.0
5936,M,18,4,37130,4.611111111111111,0.6448821720849599,36,3,5,957213988,957214753,0.008854166666666666,0.0,0.0,0.08333333333333333,0.2222222222222222,0.6944444444444444,Fantasy,Children's,Comedy,1,15,1,4.0,2,4.5,1,5.0,0,0.0,4,4.5,5,4.6,14,4.571428571428571,10,4.7,5,4.8,1,5.0,17,4.529411764705882,0,0.0,8,4.5,0,0.0,4,4.75,0,0.0,6,4.833333333333333,7,4.428571428571429
5937,M,25,12,60622,3.3333333333333335,1.07476300250388,102,1,5,957213769,957215214,0.016724537037037038,0.08823529411764706,0.06862745098039216,0.39215686274509803,0.3235294117647059,0.12745098039215685,Mystery,Film-Noir,Adventure,1,4,9,3.0,1,5.0,9,3.6666666666666665,1,1.0,10,3.0,11,4.181818181818182,28,3.607142857142857,19,3.736842105263158,11,2.3636363636363638,9,3.7777777777777777,40,3.025,4,4.0,11,3.4545454545454546,0,0.0,1,5.0,0,0.0,28,3.2857142857142856,23,4.173913043478261
5938,M,25,1,35401,3.9105263157894736,1.037597314537052,190,1,5,957212634,1002301772,521.8650231481481,0.02631578947368421,0.08421052631578947,0.1736842105263158,0.38421052631578945,0.33157894736842103,Animation,Crime,Film-Noir,1,1,30,3.4,6,4.0,6,4.333333333333333,20,4.65,4,4.25,28,3.8214285714285716,38,3.736842105263158,32,4.21875,10,4.8,8,4.0,43,3.9069767441860463,7,4.857142857142857,8,3.375,1,3.0,4,4.75,3,4.0,112,3.705357142857143,21,3.9523809523809526
5939,F,45,15,77040,4.045045045045045,0.9183719526461182,111,1,5,957212546,957216463,0.045335648148148146,0.018018018018018018,0.04504504504504504,0.15315315315315314,0.44144144144144143,0.34234234234234234,Musical,Fantasy,Sci-Fi,0,7,12,4.083333333333333,4,4.25,5,2.6,0,0.0,5,4.2,7,4.285714285714286,17,4.235294117647059,22,4.181818181818182,11,4.2727272727272725,2,4.5,63,4.015873015873016,2,3.0,10,3.7,5,4.6,3,4.333333333333333,2,4.0,32,3.75,13,4.384615384615385
5940,M,50,12,03062,3.239130434782609,0.873938279252047,46,1,5,957210148,957210801,0.00755787037037037,0.021739130434782608,0.17391304347826086,0.391304347826087,0.3695652173913043,0.043478260869565216,Adventure,Mystery,Drama,1,4,5,3.0,1,4.0,0,0.0,0,0.0,4,2.75,1,4.0,11,2.909090909090909,21,3.4285714285714284,2,2.5,0,0.0,12,3.5,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,14,2.9285714285714284,6,3.3333333333333335
5941,F,25,0,60640,3.8125,0.9979818344716921,32,1,5,957205768,957217315,0.13364583333333332,0.03125,0.03125,0.3125,0.34375,0.28125,Comedy,Mystery,Crime,0,0,8,3.875,7,4.285714285714286,1,3.0,0,0.0,1,4.0,1,3.0,4,3.5,24,3.75,5,4.2,0,0.0,11,3.6363636363636362,1,3.0,0,0.0,1,3.0,3,4.0,0,0.0,6,4.333333333333333,3,3.6666666666666665
5942,M,45,1,01867,4.028735632183908,0.9642641383716384,174,1,5,957201565,957208265,0.0775462962962963,0.005747126436781609,0.07471264367816093,0.1896551724137931,0.3448275862068966,0.3850574712643678,Documentary,Film-Noir,Crime,1,1,26,3.8461538461538463,16,4.3125,3,3.0,3,4.666666666666667,4,4.5,9,2.888888888888889,29,3.5517241379310347,44,3.977272727272727,16,4.5,3,3.0,84,4.083333333333333,1,2.0,21,4.238095238095238,7,4.0,6,4.5,0,0.0,65,4.046153846153846,10,3.9
5943,F,45,1,19806,4.076923076923077,1.1083164641091392,65,1,5,957199960,957202880,0.033796296296296297,0.03076923076923077,0.07692307692307693,0.15384615384615385,0.26153846153846155,0.47692307692307695,War,Animation,Action,0,1,11,4.090909090909091,2,3.5,9,3.7777777777777777,0,0.0,1,3.0,3,3.6666666666666665,2,4.5,9,4.444444444444445,3,4.333333333333333,2,4.5,26,4.346153846153846,6,4.833333333333333,3,5.0,4,4.0,0,0.0,0,0.0,36,3.8055555555555554,5,4.0
5944,F,18,10,27606,2.2,1.6484057083468087,30,1,5,957197520,957198633,0.012881944444444444,0.6333333333333333,0.0,0.03333333333333333,0.2,0.13333333333333333,Musical,Romance,Comedy,0,2,12,4.0,1,1.0,0,0.0,2,1.0,2,1.0,2,1.0,4,1.0,1,1.0,0,0.0,0,0.0,11,2.090909090909091,0,0.0,3,2.3333333333333335,2,4.5,0,0.0,0,0.0,15,2.533333333333333,3,1.0
5945,F,35,2,35229,4.176470588235294,1.2178119533221001,34,1,5,957196613,957199672,0.03540509259259259,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.20588235294117646,0.5882352941176471,Western,Thriller,Film-Noir,0,12,4,3.5,3,4.333333333333333,0,0.0,0,0.0,1,1.0,1,2.0,5,4.2,3,5.0,5,4.8,0,0.0,26,4.5,0,0.0,3,4.0,1,5.0,1,5.0,1,5.0,10,3.9,2,2.0
5946,F,56,1,55406,3.752688172043011,1.129215907056699,93,1,5,957191929,957195506,0.041400462962962965,0.06451612903225806,0.07526881720430108,0.17204301075268819,0.41935483870967744,0.26881720430107525,Mystery,Fantasy,War,0,1,53,3.7547169811320753,2,5.0,2,2.5,0,0.0,1,4.0,9,3.0,13,3.769230769230769,8,4.5,3,3.0,1,5.0,48,3.75,0,0.0,7,4.571428571428571,2,2.0,0,0.0,0,0.0,48,3.6666666666666665,1,3.0
5947,F,45,16,97215,2.971830985915493,1.3151795820091539,142,1,5,957190337,957210307,0.23113425925925926,0.16901408450704225,0.22535211267605634,0.2112676056338028,0.2535211267605634,0.14084507042253522,Film-Noir,Mystery,War,0,8,5,2.8,1,4.0,3,2.6666666666666665,0,0.0,67,3.044776119402985,23,2.4782608695652173,35,2.8857142857142857,27,2.925925925925926,2,2.5,8,2.625,10,3.2,2,2.0,8,3.5,3,2.3333333333333335,1,5.0,1,2.0,21,3.2857142857142856,90,2.8444444444444446
5948,M,56,13,12124,4.231155778894473,0.9844300072366144,398,1,5,957190140,1046437932,1032.9605555555556,0.020100502512562814,0.04271356783919598,0.1457286432160804,0.26884422110552764,0.5226130653266332,Western,Horror,Documentary,1,5,101,3.8118811881188117,17,4.764705882352941,19,4.052631578947368,6,4.833333333333333,9,4.888888888888889,28,3.9642857142857144,25,4.16,33,4.606060606060606,16,4.6875,5,4.6,180,4.3277777777777775,9,4.444444444444445,28,4.821428571428571,29,4.241379310344827,11,4.7272727272727275,4,5.0,173,3.994219653179191,15,4.466666666666667
5949,M,18,17,47901,3.4972375690607733,1.360654701042705,181,1,5,957213943,1027297425,811.1514120370371,0.1270718232044199,0.10497237569060773,0.22099447513812154,0.23756906077348067,0.30939226519337015,Musical,Documentary,Film-Noir,1,9,16,3.9375,11,2.8181818181818183,6,3.6666666666666665,3,5.0,15,2.8666666666666667,7,2.5714285714285716,25,2.8,46,3.239130434782609,47,3.3617021276595747,2,3.0,87,3.839080459770115,4,3.0,3,4.666666666666667,2,5.0,1,5.0,0,0.0,66,3.5,10,2.7
5950,M,25,4,19713,3.0206896551724136,1.148846138326241,435,1,5,957179713,1046369858,1032.2933449074073,0.10804597701149425,0.22988505747126436,0.2896551724137931,0.27816091954022987,0.09425287356321839,Documentary,Western,Mystery,1,15,40,2.65,12,3.5833333333333335,9,3.2222222222222223,3,4.0,41,2.731707317073171,48,3.0208333333333335,103,2.8155339805825244,75,3.0533333333333332,41,3.1463414634146343,11,2.6363636363636362,170,3.3529411764705883,4,3.0,38,3.263157894736842,6,3.0,5,3.4,10,3.7,146,2.767123287671233,57,2.912280701754386
5951,M,18,4,77005,3.9622641509433962,1.1087460719025621,53,1,5,957159896,957160561,0.007696759259259259,0.03773584905660377,0.07547169811320754,0.16981132075471697,0.32075471698113206,0.39622641509433965,Fantasy,Comedy,Horror,1,15,9,4.0,1,2.0,3,3.6666666666666665,0,0.0,4,4.25,11,4.090909090909091,18,3.888888888888889,10,3.7,7,4.0,2,5.0,18,3.7222222222222223,6,4.0,7,4.142857142857143,2,3.5,1,4.0,0,0.0,17,4.470588235294118,10,3.8
5952,F,45,1,78231,4.325581395348837,0.7306118016095572,129,1,5,957143031,957149391,0.07361111111111111,0.007751937984496124,0.007751937984496124,0.08527131782945736,0.4496124031007752,0.4496124031007752,Animation,Musical,Mystery,0,1,42,4.523809523809524,7,4.714285714285714,2,4.5,0,0.0,4,3.5,16,4.375,37,4.135135135135135,25,4.12,12,4.166666666666667,5,4.0,30,4.2,2,5.0,10,4.4,7,4.857142857142857,11,4.454545454545454,25,4.32,44,4.5,31,4.032258064516129
5953,M,1,10,21030,3.978021978021978,0.9186708028211433,91,1,5,957141200,957143964,0.03199074074074074,0.01098901098901099,0.04395604395604396,0.23076923076923078,0.38461538461538464,0.32967032967032966,Film-Noir,Mystery,War,1,2,7,3.857142857142857,6,4.333333333333333,11,3.3636363636363638,0,0.0,2,3.5,18,3.7777777777777777,31,3.870967741935484,27,3.962962962962963,3,4.0,4,3.75,27,4.037037037037037,17,4.0,6,4.166666666666667,1,4.0,3,4.333333333333333,1,2.0,22,4.045454545454546,42,3.9047619047619047
5954,M,45,11,70802,3.29,1.4852966390947326,1000,1,5,957128628,957707693,6.702141203703704,0.209,0.071,0.242,0.177,0.301,Documentary,Film-Noir,Crime,1,3,112,2.9464285714285716,43,3.7209302325581395,105,3.2476190476190476,3,5.0,172,3.046511627906977,145,3.027586206896552,237,2.9535864978902953,155,3.4193548387096775,56,3.9464285714285716,38,3.5,299,3.551839464882943,53,3.5660377358490565,63,3.7301587301587302,57,3.491228070175439,18,4.111111111111111,23,3.5217391304347827,294,3.2176870748299318,148,3.3986486486486487
5955,F,25,7,34952,3.6084656084656084,0.8432174550689271,378,1,5,957108133,957112179,0.046828703703703706,0.005291005291005291,0.0873015873015873,0.3333333333333333,0.4417989417989418,0.13227513227513227,Film-Noir,Animation,Fantasy,0,18,106,3.6037735849056602,14,3.642857142857143,32,3.6875,1,3.0,18,3.5,65,3.6153846153846154,110,3.4,55,3.4363636363636365,27,3.4814814814814814,34,3.7941176470588234,95,3.7578947368421054,18,3.8333333333333335,20,3.45,20,3.7,6,4.0,4,3.75,187,3.6042780748663104,69,3.579710144927536
5956,F,18,4,02142,3.358361774744027,0.7924558966421201,293,1,5,957076663,1033358097,882.8869675925926,0.006825938566552901,0.12627986348122866,0.4197952218430034,0.39590443686006827,0.051194539249146756,Animation,Film-Noir,Documentary,0,15,58,3.1551724137931036,10,3.3,21,3.238095238095238,1,4.0,17,3.3529411764705883,40,3.3,56,3.25,50,3.5,18,3.2777777777777777,19,2.9473684210526314,135,3.325925925925926,16,4.0625,16,3.0,10,3.6,1,4.0,2,3.5,88,3.340909090909091,39,3.3846153846153846
5957,M,18,20,02038,3.518828451882845,1.0644469743504819,239,1,5,957073149,962938776,67.88920138888889,0.06276150627615062,0.06694560669456066,0.34309623430962344,0.34309623430962344,0.18410041841004185,War,Film-Noir,Drama,1,13,19,3.473684210526316,7,4.0,44,3.25,0,0.0,21,3.4285714285714284,64,3.296875,90,3.477777777777778,36,3.6944444444444446,18,3.611111111111111,23,3.3043478260869565,30,4.066666666666666,32,3.59375,17,4.176470588235294,15,3.4,6,4.166666666666667,4,3.5,97,3.422680412371134,66,3.5454545454545454
5958,M,45,14,94301,3.875,1.1634447144594382,112,1,5,957062616,957404090,3.9522453703703704,0.03571428571428571,0.09821428571428571,0.23214285714285715,0.22321428571428573,0.4107142857142857,Mystery,Children's,Fantasy,1,6,9,3.6666666666666665,1,5.0,1,5.0,0,0.0,4,3.75,20,4.0,39,3.7435897435897436,21,3.9047619047619047,9,3.5555555555555554,3,4.666666666666667,47,3.8085106382978724,0,0.0,23,3.652173913043478,4,2.5,2,3.5,10,4.1,28,4.035714285714286,14,4.642857142857143
5959,F,18,4,14850,2.7857142857142856,1.1407200515572802,70,1,5,957044213,957045843,0.018865740740740742,0.15714285714285714,0.22857142857142856,0.35714285714285715,0.18571428571428572,0.07142857142857142,Horror,Mystery,Crime,0,15,14,2.857142857142857,1,4.0,6,2.5,0,0.0,4,4.25,4,2.5,12,2.8333333333333335,11,2.6363636363636362,3,3.6666666666666665,1,2.0,18,2.6666666666666665,4,3.0,2,2.5,3,1.6666666666666667,0,0.0,0,0.0,53,2.9245283018867925,6,2.1666666666666665
5960,F,45,0,70460,3.8210526315789473,0.8354442770600582,190,1,5,957026857,957031330,0.051770833333333335,0.02631578947368421,0.005263157894736842,0.2789473684210526,0.5,0.18947368421052632,War,Film-Noir,Mystery,0,0,42,4.095238095238095,4,4.25,12,3.6666666666666665,0,0.0,5,3.6,11,3.3636363636363638,14,3.857142857142857,21,3.9047619047619047,6,4.166666666666667,5,3.8,62,3.935483870967742,5,3.2,8,4.625,17,3.764705882352941,2,4.5,1,4.0,135,3.8444444444444446,9,3.888888888888889
5961,F,45,0,78757,3.061688311688312,0.9409744794296269,308,1,5,957021725,957026647,0.05696759259259259,0.03896103896103896,0.2305194805194805,0.4253246753246753,0.24025974025974026,0.06493506493506493,Film-Noir,Crime,Mystery,0,0,104,2.9326923076923075,42,3.380952380952381,4,2.75,0,0.0,16,3.0,45,2.9555555555555557,107,3.0373831775700935,144,3.0902777777777777,50,3.54,3,2.6666666666666665,92,3.097826086956522,1,1.0,8,3.25,0,0.0,6,3.8333333333333335,4,2.5,69,2.9130434782608696,43,3.1627906976744184
5962,M,35,7,80221,4.48,0.7702813338860895,25,3,5,957019740,957020434,0.008032407407407408,0.0,0.0,0.16,0.2,0.64,Fantasy,Sci-Fi,Crime,1,18,1,4.0,1,3.0,0,0.0,1,3.0,1,4.0,3,4.666666666666667,7,4.857142857142857,5,4.2,6,5.0,1,5.0,16,4.6875,0,0.0,3,5.0,0,0.0,1,5.0,0,0.0,4,4.0,3,5.0
5963,M,25,15,02140,3.5294117647058822,1.2456121595901801,187,1,5,957018026,957235790,2.5204166666666667,0.06951871657754011,0.16042780748663102,0.2192513368983957,0.2727272727272727,0.27807486631016043,Documentary,Film-Noir,Musical,1,7,27,3.5925925925925926,11,3.5454545454545454,4,3.0,2,5.0,15,3.466666666666667,31,3.225806451612903,77,3.4285714285714284,51,3.627450980392157,23,3.9565217391304346,7,2.142857142857143,53,3.7547169811320753,3,4.0,15,3.7333333333333334,2,4.5,6,4.833333333333333,5,3.8,52,3.326923076923077,37,3.3513513513513513
5964,M,18,5,97202,3.77959927140255,1.1716943809437836,549,1,5,956992616,959000762,23.242430555555554,0.051001821493624776,0.10382513661202186,0.20218579234972678,0.3005464480874317,0.3424408014571949,Documentary,Film-Noir,Musical,1,16,58,3.7586206896551726,18,3.888888888888889,54,3.925925925925926,9,4.888888888888889,36,3.611111111111111,74,3.608108108108108,123,3.3495934959349594,93,3.5161290322580645,49,4.040816326530612,21,4.0,195,4.056410256410256,35,3.914285714285714,23,3.9130434782608696,29,4.137931034482759,5,4.8,4,3.0,219,3.7260273972602738,67,3.626865671641791
